SpeciesCode,Year,Flag,GearCode,Catch
SPF,2021,Chinese Taipei,LL,0
SPF,2021,Chinese Taipei,LL,0
SPF,2021,Chinese Taipei,LL,0
SPF,2021,Chinese Taipei,LL,0
SPF,2021,Chinese Taipei,LL,0
SPF,2021,Chinese Taipei,LL,0
SPF,2021,Chinese Taipei,LL,0
SPF,2021,Chinese Taipei,LL,0
SSP,2021,Chinese Taipei,LL,0
SSP,2021,Chinese Taipei,LL,0
SSP,2021,Chinese Taipei,LL,0
SSP,2021,Chinese Taipei,LL,0
SSP,2021,Chinese Taipei,LL,0
SSP,2021,Chinese Taipei,LL,0
SSP,2021,Chinese Taipei,LL,0
SSP,2021,Chinese Taipei,LL,0
BSH,2021,Chinese Taipei,LL,0
BSH,2021,Chinese Taipei,LL,0
BSH,2021,Chinese Taipei,LL,0
BSH,2021,Chinese Taipei,LL,0
BSH,2021,Chinese Taipei,LL,0
BSH,2021,Chinese Taipei,LL,0
SMA,2021,Chinese Taipei,LL,0
SMA,2021,Chinese Taipei,LL,0
SMA,2021,Chinese Taipei,LL,0
SMA,2021,Chinese Taipei,LL,0
SMA,2021,Chinese Taipei,LL,0
SMA,2021,Chinese Taipei,LL,0
POR,2021,Chinese Taipei,LL,0
POR,2021,Chinese Taipei,LL,0
POR,2021,Chinese Taipei,LL,0
POR,2021,Chinese Taipei,LL,0
POR,2021,Chinese Taipei,LL,0
POR,2021,Chinese Taipei,LL,0
POR,2021,Chinese Taipei,LL,0
POR,2021,Chinese Taipei,LL,0
POR,2021,Chinese Taipei,LL,0
POR,2021,Chinese Taipei,LL,0
POR,2021,Chinese Taipei,LL,0
POR,2021,Chinese Taipei,LL,0
POR,2021,Chinese Taipei,LL,0
POR,2021,Chinese Taipei,LL,0
POR,2021,Chinese Taipei,LL,0
POR,2021,Chinese Taipei,LL,0
POR,2021,Chinese Taipei,LL,0
POR,2021,Chinese Taipei,LL,0
BON,2021,Chinese Taipei,LL,0
BON,2021,Chinese Taipei,LL,0
BON,2021,Chinese Taipei,LL,0
BON,2021,Chinese Taipei,LL,0
BON,2021,Chinese Taipei,LL,0
BON,2021,Chinese Taipei,LL,0
BON,2021,Chinese Taipei,LL,0
BON,2021,Chinese Taipei,LL,0
BON,2021,Chinese Taipei,LL,0
BON,2021,Chinese Taipei,LL,0
BON,2021,Chinese Taipei,LL,0
BON,2021,Chinese Taipei,LL,0
BON,2021,Chinese Taipei,LL,0
BON,2021,Chinese Taipei,LL,0
BON,2021,Chinese Taipei,LL,0
BON,2021,Chinese Taipei,LL,0
BRS,2021,Chinese Taipei,LL,0
BRS,2021,Chinese Taipei,LL,0
BRS,2021,Chinese Taipei,LL,0
BRS,2021,Chinese Taipei,LL,0
BRS,2021,Chinese Taipei,LL,0
BRS,2021,Chinese Taipei,LL,0
BRS,2021,Chinese Taipei,LL,0
BRS,2021,Chinese Taipei,LL,0
BRS,2021,Chinese Taipei,LL,0
BRS,2021,Chinese Taipei,LL,0
BRS,2021,Chinese Taipei,LL,0
BRS,2021,Chinese Taipei,LL,0
BRS,2021,Chinese Taipei,LL,0
BRS,2021,Chinese Taipei,LL,0
BRS,2021,Chinese Taipei,LL,0
BRS,2021,Chinese Taipei,LL,0
SSM,2021,Chinese Taipei,LL,0
SSM,2021,Chinese Taipei,LL,0
SSM,2021,Chinese Taipei,LL,0
SSM,2021,Chinese Taipei,LL,0
SSM,2021,Chinese Taipei,LL,0
SSM,2021,Chinese Taipei,LL,0
SSM,2021,Chinese Taipei,LL,0
SSM,2021,Chinese Taipei,LL,0
SSM,2021,Chinese Taipei,LL,0
SSM,2021,Chinese Taipei,LL,0
SSM,2021,Chinese Taipei,LL,0
SSM,2021,Chinese Taipei,LL,0
SSM,2021,Chinese Taipei,LL,0
SSM,2021,Chinese Taipei,LL,0
SSM,2021,Chinese Taipei,LL,0
SSM,2021,Chinese Taipei,LL,0
LTA,2021,Chinese Taipei,LL,0
LTA,2021,Chinese Taipei,LL,0
LTA,2021,Chinese Taipei,LL,0
LTA,2021,Chinese Taipei,LL,0
LTA,2021,Chinese Taipei,LL,0
LTA,2021,Chinese Taipei,LL,0
LTA,2021,Chinese Taipei,LL,0
LTA,2021,Chinese Taipei,LL,0
LTA,2021,Chinese Taipei,LL,0
LTA,2021,Chinese Taipei,LL,0
LTA,2021,Chinese Taipei,LL,0
LTA,2021,Chinese Taipei,LL,0
LTA,2021,Chinese Taipei,LL,0
LTA,2021,Chinese Taipei,LL,0
LTA,2021,Chinese Taipei,LL,0
LTA,2021,Chinese Taipei,LL,0
KGM,2021,Chinese Taipei,LL,0
KGM,2021,Chinese Taipei,LL,0
KGM,2021,Chinese Taipei,LL,0
KGM,2021,Chinese Taipei,LL,0
KGM,2021,Chinese Taipei,LL,0
KGM,2021,Chinese Taipei,LL,0
KGM,2021,Chinese Taipei,LL,0
KGM,2021,Chinese Taipei,LL,0
KGM,2021,Chinese Taipei,LL,0
KGM,2021,Chinese Taipei,LL,0
KGM,2021,Chinese Taipei,LL,0
KGM,2021,Chinese Taipei,LL,0
KGM,2021,Chinese Taipei,LL,0
KGM,2021,Chinese Taipei,LL,0
FRI,2021,Chinese Taipei,LL,0
FRI,2021,Chinese Taipei,LL,0
FRI,2021,Chinese Taipei,LL,0
FRI,2021,Chinese Taipei,LL,0
FRI,2021,Chinese Taipei,LL,0
FRI,2021,Chinese Taipei,LL,0
FRI,2021,Chinese Taipei,LL,0
FRI,2021,Chinese Taipei,LL,0
FRI,2021,Chinese Taipei,LL,0
FRI,2021,Chinese Taipei,LL,0
FRI,2021,Chinese Taipei,LL,0
FRI,2021,Chinese Taipei,LL,0
BLT,2021,Chinese Taipei,LL,0
BLT,2021,Chinese Taipei,LL,0
FRI,2021,Chinese Taipei,LL,0
FRI,2021,Chinese Taipei,LL,0
FRI,2021,Chinese Taipei,LL,0
FRI,2021,Chinese Taipei,LL,0
ALV,2021,Chinese Taipei,LL,0
ALV,2021,Chinese Taipei,LL,0
ALV,2021,Chinese Taipei,LL,0
ALV,2021,Chinese Taipei,LL,0
ALV,2021,Chinese Taipei,LL,0
ALV,2021,Chinese Taipei,LL,0
ALV,2021,Chinese Taipei,LL,0
ALV,2021,Chinese Taipei,LL,0
ALV,2021,Chinese Taipei,LL,0
ALV,2021,Chinese Taipei,LL,0
ALV,2021,Chinese Taipei,LL,0
ALV,2021,Chinese Taipei,LL,0
ALV,2021,Chinese Taipei,LL,0
ALV,2021,Chinese Taipei,LL,0
BTH,2021,Chinese Taipei,LL,0
BTH,2021,Chinese Taipei,LL,0
BTH,2021,Chinese Taipei,LL,0
BTH,2021,Chinese Taipei,LL,0
BTH,2021,Chinese Taipei,LL,0
BTH,2021,Chinese Taipei,LL,0
BTH,2021,Chinese Taipei,LL,0
BTH,2021,Chinese Taipei,LL,0
BTH,2021,Chinese Taipei,LL,0
BTH,2021,Chinese Taipei,LL,0
BTH,2021,Chinese Taipei,LL,0
BTH,2021,Chinese Taipei,LL,0
BTH,2021,Chinese Taipei,LL,0
BTH,2021,Chinese Taipei,LL,0
BTH,2021,Chinese Taipei,LL,0
BTH,2021,Chinese Taipei,LL,0
BTH,2021,Chinese Taipei,LL,0
BTH,2021,Chinese Taipei,LL,0
FAL,2021,Chinese Taipei,LL,0
FAL,2021,Chinese Taipei,LL,0
FAL,2021,Chinese Taipei,LL,0
FAL,2021,Chinese Taipei,LL,0
FAL,2021,Chinese Taipei,LL,0
FAL,2021,Chinese Taipei,LL,0
FAL,2021,Chinese Taipei,LL,0
FAL,2021,Chinese Taipei,LL,0
FAL,2021,Chinese Taipei,LL,0
FAL,2021,Chinese Taipei,LL,0
FAL,2021,Chinese Taipei,LL,0
FAL,2021,Chinese Taipei,LL,0
FAL,2021,Chinese Taipei,LL,0
FAL,2021,Chinese Taipei,LL,0
FAL,2021,Chinese Taipei,LL,0
FAL,2021,Chinese Taipei,LL,0
OCS,2021,Chinese Taipei,LL,0
OCS,2021,Chinese Taipei,LL,0
OCS,2021,Chinese Taipei,LL,0
OCS,2021,Chinese Taipei,LL,0
OCS,2021,Chinese Taipei,LL,0
OCS,2021,Chinese Taipei,LL,0
OCS,2021,Chinese Taipei,LL,0
OCS,2021,Chinese Taipei,LL,0
OCS,2021,Chinese Taipei,LL,0
OCS,2021,Chinese Taipei,LL,0
OCS,2021,Chinese Taipei,LL,0
OCS,2021,Chinese Taipei,LL,0
OCS,2021,Chinese Taipei,LL,0
OCS,2021,Chinese Taipei,LL,0
OCS,2021,Chinese Taipei,LL,0
OCS,2021,Chinese Taipei,LL,0
OCS,2021,Chinese Taipei,LL,0
OCS,2021,Chinese Taipei,LL,0
PTH,2021,Chinese Taipei,LL,0
PTH,2021,Chinese Taipei,LL,0
PTH,2021,Chinese Taipei,LL,0
PTH,2021,Chinese Taipei,LL,0
PTH,2021,Chinese Taipei,LL,0
PTH,2021,Chinese Taipei,LL,0
PTH,2021,Chinese Taipei,LL,0
PTH,2021,Chinese Taipei,LL,0
PTH,2021,Chinese Taipei,LL,0
PTH,2021,Chinese Taipei,LL,0
PTH,2021,Chinese Taipei,LL,0
PTH,2021,Chinese Taipei,LL,0
PTH,2021,Chinese Taipei,LL,0
PTH,2021,Chinese Taipei,LL,0
PTH,2021,Chinese Taipei,LL,0
PTH,2021,Chinese Taipei,LL,0
PTH,2021,Chinese Taipei,LL,0
PTH,2021,Chinese Taipei,LL,0
SPK,2021,Chinese Taipei,LL,0
SPK,2021,Chinese Taipei,LL,0
SPK,2021,Chinese Taipei,LL,0
SPK,2021,Chinese Taipei,LL,0
SPK,2021,Chinese Taipei,LL,0
SPK,2021,Chinese Taipei,LL,0
SPK,2021,Chinese Taipei,LL,0
SPK,2021,Chinese Taipei,LL,0
SPK,2021,Chinese Taipei,LL,0
SPK,2021,Chinese Taipei,LL,0
SPK,2021,Chinese Taipei,LL,0
SPK,2021,Chinese Taipei,LL,0
SPK,2021,Chinese Taipei,LL,0
SPK,2021,Chinese Taipei,LL,0
SPK,2021,Chinese Taipei,LL,0
SPK,2021,Chinese Taipei,LL,0
SPK,2021,Chinese Taipei,LL,0
SPK,2021,Chinese Taipei,LL,0
SPL,2021,Chinese Taipei,LL,0
SPL,2021,Chinese Taipei,LL,0
SPL,2021,Chinese Taipei,LL,0
SPL,2021,Chinese Taipei,LL,0
SPL,2021,Chinese Taipei,LL,0
SPL,2021,Chinese Taipei,LL,0
SPL,2021,Chinese Taipei,LL,0
SPL,2021,Chinese Taipei,LL,0
SPL,2021,Chinese Taipei,LL,0
SPL,2021,Chinese Taipei,LL,0
SPL,2021,Chinese Taipei,LL,0
SPL,2021,Chinese Taipei,LL,0
SPL,2021,Chinese Taipei,LL,0
SPL,2021,Chinese Taipei,LL,0
SPL,2021,Chinese Taipei,LL,0
SPL,2021,Chinese Taipei,LL,0
SPL,2021,Chinese Taipei,LL,0
SPL,2021,Chinese Taipei,LL,0
SPZ,2021,Chinese Taipei,LL,0
SPZ,2021,Chinese Taipei,LL,0
SPZ,2021,Chinese Taipei,LL,0
SPZ,2021,Chinese Taipei,LL,0
SPZ,2021,Chinese Taipei,LL,0
SPZ,2021,Chinese Taipei,LL,0
SPZ,2021,Chinese Taipei,LL,0
SPZ,2021,Chinese Taipei,LL,0
SPZ,2021,Chinese Taipei,LL,0
SPZ,2021,Chinese Taipei,LL,0
SPZ,2021,Chinese Taipei,LL,0
SPZ,2021,Chinese Taipei,LL,0
SPZ,2021,Chinese Taipei,LL,0
SPZ,2021,Chinese Taipei,LL,0
BFT,2021,Chinese Taipei,LL,0
BFT,2021,Chinese Taipei,LL,0
BFT,2021,Chinese Taipei,LL,0
BFT,2021,Chinese Taipei,LL,0
BFT,2021,Chinese Taipei,LL,0
BFT,2021,Chinese Taipei,LL,0
BFT,2021,Chinese Taipei,LL,0
BFT,2021,Chinese Taipei,LL,0
BFT,2021,Chinese Taipei,LL,0
BFT,2021,Chinese Taipei,LL,0
BFT,2021,Chinese Taipei,LL,0
BFT,2021,Chinese Taipei,LL,0
BFT,2021,Chinese Taipei,LL,0
BFT,2021,Chinese Taipei,LL,0
BFT,2021,Chinese Taipei,LL,0
BFT,2021,Chinese Taipei,LL,0
BFT,2021,Chinese Taipei,LL,0
BFT,2021,Chinese Taipei,LL,0
BFT,2021,Chinese Taipei,LL,0
ALB,2022,Chinese Taipei,LL,0
BET,2022,Chinese Taipei,LL,0
BET,2022,Chinese Taipei,LL,0
BET,2022,Chinese Taipei,LL,0
BET,2022,Chinese Taipei,LL,0
SKJ,2022,Chinese Taipei,LL,0
SKJ,2022,Chinese Taipei,LL,0
SKJ,2022,Chinese Taipei,LL,0
SKJ,2022,Chinese Taipei,LL,0
SKJ,2022,Chinese Taipei,LL,0
SKJ,2022,Chinese Taipei,LL,0
SKJ,2022,Chinese Taipei,LL,0
SWO,2022,Chinese Taipei,LL,0
SWO,2022,Chinese Taipei,LL,0
SWO,2022,Chinese Taipei,LL,0
SWO,2022,Chinese Taipei,LL,0
SWO,2022,Chinese Taipei,LL,0
SWO,2022,Chinese Taipei,LL,0
WHM,2022,Chinese Taipei,LL,0
WHM,2022,Chinese Taipei,LL,0
WHM,2022,Chinese Taipei,LL,0
WHM,2022,Chinese Taipei,LL,0
WHM,2022,Chinese Taipei,LL,0
WHM,2022,Chinese Taipei,LL,0
WHM,2022,Chinese Taipei,LL,0
WHM,2022,Chinese Taipei,LL,0
WHM,2022,Chinese Taipei,LL,0
WHM,2022,Chinese Taipei,LL,0
WHM,2022,Chinese Taipei,LL,0
WHM,2022,Chinese Taipei,LL,0
WHM,2022,Chinese Taipei,LL,0
WHM,2022,Chinese Taipei,LL,0
SAI,2022,Chinese Taipei,LL,0
SAI,2022,Chinese Taipei,LL,0
SAI,2022,Chinese Taipei,LL,0
SAI,2022,Chinese Taipei,LL,0
SAI,2022,Chinese Taipei,LL,0
SAI,2022,Chinese Taipei,LL,0
SAI,2022,Chinese Taipei,LL,0
SAI,2022,Chinese Taipei,LL,0
SAI,2022,Chinese Taipei,LL,0
SAI,2022,Chinese Taipei,LL,0
SPF,2022,Chinese Taipei,LL,0
SPF,2022,Chinese Taipei,LL,0
SPF,2022,Chinese Taipei,LL,0
SPF,2022,Chinese Taipei,LL,0
SPF,2022,Chinese Taipei,LL,0
SPF,2022,Chinese Taipei,LL,0
SPF,2022,Chinese Taipei,LL,0
SPF,2022,Chinese Taipei,LL,0
SPF,2022,Chinese Taipei,LL,0
SPF,2022,Chinese Taipei,LL,0
SSP,2022,Chinese Taipei,LL,0
SSP,2022,Chinese Taipei,LL,0
SSP,2022,Chinese Taipei,LL,0
SSP,2022,Chinese Taipei,LL,0
SSP,2022,Chinese Taipei,LL,0
SSP,2022,Chinese Taipei,LL,0
SSP,2022,Chinese Taipei,LL,0
SSP,2022,Chinese Taipei,LL,0
BSH,2022,Chinese Taipei,LL,0
BSH,2022,Chinese Taipei,LL,0
BSH,2022,Chinese Taipei,LL,0
BSH,2022,Chinese Taipei,LL,0
BSH,2022,Chinese Taipei,LL,0
BSH,2022,Chinese Taipei,LL,0
SMA,2022,Chinese Taipei,LL,0
SMA,2022,Chinese Taipei,LL,0
SMA,2022,Chinese Taipei,LL,0
SMA,2022,Chinese Taipei,LL,0
SMA,2022,Chinese Taipei,LL,0
SMA,2022,Chinese Taipei,LL,0
POR,2022,Chinese Taipei,LL,0
POR,2022,Chinese Taipei,LL,0
POR,2022,Chinese Taipei,LL,0
POR,2022,Chinese Taipei,LL,0
POR,2022,Chinese Taipei,LL,0
POR,2022,Chinese Taipei,LL,0
POR,2022,Chinese Taipei,LL,0
POR,2022,Chinese Taipei,LL,0
POR,2022,Chinese Taipei,LL,0
POR,2022,Chinese Taipei,LL,0
POR,2022,Chinese Taipei,LL,0
POR,2022,Chinese Taipei,LL,0
POR,2022,Chinese Taipei,LL,0
POR,2022,Chinese Taipei,LL,0
POR,2022,Chinese Taipei,LL,0
POR,2022,Chinese Taipei,LL,0
BON,2022,Chinese Taipei,LL,0
BON,2022,Chinese Taipei,LL,0
BON,2022,Chinese Taipei,LL,0
BON,2022,Chinese Taipei,LL,0
BON,2022,Chinese Taipei,LL,0
BON,2022,Chinese Taipei,LL,0
BON,2022,Chinese Taipei,LL,0
BON,2022,Chinese Taipei,LL,0
BON,2022,Chinese Taipei,LL,0
BON,2022,Chinese Taipei,LL,0
BON,2022,Chinese Taipei,LL,0
BON,2022,Chinese Taipei,LL,0
BON,2022,Chinese Taipei,LL,0
BON,2022,Chinese Taipei,LL,0
BON,2022,Chinese Taipei,LL,0
BON,2022,Chinese Taipei,LL,0
BON,2022,Chinese Taipei,LL,0
BON,2022,Chinese Taipei,LL,0
BRS,2022,Chinese Taipei,LL,0
BRS,2022,Chinese Taipei,LL,0
BRS,2022,Chinese Taipei,LL,0
BRS,2022,Chinese Taipei,LL,0
BRS,2022,Chinese Taipei,LL,0
BRS,2022,Chinese Taipei,LL,0
BRS,2022,Chinese Taipei,LL,0
BRS,2022,Chinese Taipei,LL,0
BRS,2022,Chinese Taipei,LL,0
BRS,2022,Chinese Taipei,LL,0
BRS,2022,Chinese Taipei,LL,0
BRS,2022,Chinese Taipei,LL,0
BRS,2022,Chinese Taipei,LL,0
BRS,2022,Chinese Taipei,LL,0
BRS,2022,Chinese Taipei,LL,0
BRS,2022,Chinese Taipei,LL,0
SSM,2022,Chinese Taipei,LL,0
SSM,2022,Chinese Taipei,LL,0
SSM,2022,Chinese Taipei,LL,0
SSM,2022,Chinese Taipei,LL,0
SSM,2022,Chinese Taipei,LL,0
SSM,2022,Chinese Taipei,LL,0
SSM,2022,Chinese Taipei,LL,0
SSM,2022,Chinese Taipei,LL,0
SSM,2022,Chinese Taipei,LL,0
SSM,2022,Chinese Taipei,LL,0
SSM,2022,Chinese Taipei,LL,0
SSM,2022,Chinese Taipei,LL,0
SSM,2022,Chinese Taipei,LL,0
SSM,2022,Chinese Taipei,LL,0
SSM,2022,Chinese Taipei,LL,0
SSM,2022,Chinese Taipei,LL,0
LTA,2022,Chinese Taipei,LL,0
LTA,2022,Chinese Taipei,LL,0
LTA,2022,Chinese Taipei,LL,0
LTA,2022,Chinese Taipei,LL,0
LTA,2022,Chinese Taipei,LL,0
LTA,2022,Chinese Taipei,LL,0
LTA,2022,Chinese Taipei,LL,0
LTA,2022,Chinese Taipei,LL,0
LTA,2022,Chinese Taipei,LL,0
LTA,2022,Chinese Taipei,LL,0
LTA,2022,Chinese Taipei,LL,0
LTA,2022,Chinese Taipei,LL,0
LTA,2022,Chinese Taipei,LL,0
LTA,2022,Chinese Taipei,LL,0
LTA,2022,Chinese Taipei,LL,0
LTA,2022,Chinese Taipei,LL,0
LTA,2022,Chinese Taipei,LL,0
LTA,2022,Chinese Taipei,LL,0
KGM,2022,Chinese Taipei,LL,0
KGM,2022,Chinese Taipei,LL,0
KGM,2022,Chinese Taipei,LL,0
KGM,2022,Chinese Taipei,LL,0
KGM,2022,Chinese Taipei,LL,0
KGM,2022,Chinese Taipei,LL,0
KGM,2022,Chinese Taipei,LL,0
KGM,2022,Chinese Taipei,LL,0
KGM,2022,Chinese Taipei,LL,0
KGM,2022,Chinese Taipei,LL,0
KGM,2022,Chinese Taipei,LL,0
KGM,2022,Chinese Taipei,LL,0
KGM,2022,Chinese Taipei,LL,0
KGM,2022,Chinese Taipei,LL,0
KGM,2022,Chinese Taipei,LL,0
KGM,2022,Chinese Taipei,LL,0
FRI,2022,Chinese Taipei,LL,0
FRI,2022,Chinese Taipei,LL,0
FRI,2022,Chinese Taipei,LL,0
FRI,2022,Chinese Taipei,LL,0
FRI,2022,Chinese Taipei,LL,0
FRI,2022,Chinese Taipei,LL,0
FRI,2022,Chinese Taipei,LL,0
FRI,2022,Chinese Taipei,LL,0
FRI,2022,Chinese Taipei,LL,0
FRI,2022,Chinese Taipei,LL,0
FRI,2022,Chinese Taipei,LL,0
FRI,2022,Chinese Taipei,LL,0
BLT,2022,Chinese Taipei,LL,0
BLT,2022,Chinese Taipei,LL,0
FRI,2022,Chinese Taipei,LL,0
FRI,2022,Chinese Taipei,LL,0
FRI,2022,Chinese Taipei,LL,0
FRI,2022,Chinese Taipei,LL,0
ALV,2022,Chinese Taipei,LL,0
ALV,2022,Chinese Taipei,LL,0
ALV,2022,Chinese Taipei,LL,0
ALV,2022,Chinese Taipei,LL,0
ALV,2022,Chinese Taipei,LL,0
ALV,2022,Chinese Taipei,LL,0
ALV,2022,Chinese Taipei,LL,0
ALV,2022,Chinese Taipei,LL,0
ALV,2022,Chinese Taipei,LL,0
ALV,2022,Chinese Taipei,LL,0
ALV,2022,Chinese Taipei,LL,0
ALV,2022,Chinese Taipei,LL,0
ALV,2022,Chinese Taipei,LL,0
ALV,2022,Chinese Taipei,LL,0
BTH,2022,Chinese Taipei,LL,0
BTH,2022,Chinese Taipei,LL,0
BTH,2022,Chinese Taipei,LL,0
BTH,2022,Chinese Taipei,LL,0
BTH,2022,Chinese Taipei,LL,0
BTH,2022,Chinese Taipei,LL,0
BTH,2022,Chinese Taipei,LL,0
BTH,2022,Chinese Taipei,LL,0
BTH,2022,Chinese Taipei,LL,0
BTH,2022,Chinese Taipei,LL,0
BTH,2022,Chinese Taipei,LL,0
BTH,2022,Chinese Taipei,LL,0
BTH,2022,Chinese Taipei,LL,0
BTH,2022,Chinese Taipei,LL,0
FAL,2022,Chinese Taipei,LL,0
FAL,2022,Chinese Taipei,LL,0
FAL,2022,Chinese Taipei,LL,0
FAL,2022,Chinese Taipei,LL,0
FAL,2022,Chinese Taipei,LL,0
FAL,2022,Chinese Taipei,LL,0
FAL,2022,Chinese Taipei,LL,0
FAL,2022,Chinese Taipei,LL,0
FAL,2022,Chinese Taipei,LL,0
FAL,2022,Chinese Taipei,LL,0
FAL,2022,Chinese Taipei,LL,0
FAL,2022,Chinese Taipei,LL,0
FAL,2022,Chinese Taipei,LL,0
FAL,2022,Chinese Taipei,LL,0
FAL,2022,Chinese Taipei,LL,0
FAL,2022,Chinese Taipei,LL,0
FAL,2022,Chinese Taipei,LL,0
FAL,2022,Chinese Taipei,LL,0
OCS,2022,Chinese Taipei,LL,0
OCS,2022,Chinese Taipei,LL,0
OCS,2022,Chinese Taipei,LL,0
OCS,2022,Chinese Taipei,LL,0
OCS,2022,Chinese Taipei,LL,0
OCS,2022,Chinese Taipei,LL,0
OCS,2022,Chinese Taipei,LL,0
OCS,2022,Chinese Taipei,LL,0
OCS,2022,Chinese Taipei,LL,0
OCS,2022,Chinese Taipei,LL,0
OCS,2022,Chinese Taipei,LL,0
OCS,2022,Chinese Taipei,LL,0
OCS,2022,Chinese Taipei,LL,0
OCS,2022,Chinese Taipei,LL,0
OCS,2022,Chinese Taipei,LL,0
OCS,2022,Chinese Taipei,LL,0
OCS,2022,Chinese Taipei,LL,0
OCS,2022,Chinese Taipei,LL,0
SPK,2022,Chinese Taipei,LL,0
SPK,2022,Chinese Taipei,LL,0
SPK,2022,Chinese Taipei,LL,0
SPK,2022,Chinese Taipei,LL,0
SPK,2022,Chinese Taipei,LL,0
SPK,2022,Chinese Taipei,LL,0
SPK,2022,Chinese Taipei,LL,0
SPK,2022,Chinese Taipei,LL,0
SPK,2022,Chinese Taipei,LL,0
SPK,2022,Chinese Taipei,LL,0
SPK,2022,Chinese Taipei,LL,0
SPK,2022,Chinese Taipei,LL,0
SPK,2022,Chinese Taipei,LL,0
SPK,2022,Chinese Taipei,LL,0
SPK,2022,Chinese Taipei,LL,0
SPK,2022,Chinese Taipei,LL,0
SPL,2022,Chinese Taipei,LL,0
SPL,2022,Chinese Taipei,LL,0
SPL,2022,Chinese Taipei,LL,0
SPL,2022,Chinese Taipei,LL,0
SPL,2022,Chinese Taipei,LL,0
SPL,2022,Chinese Taipei,LL,0
SPL,2022,Chinese Taipei,LL,0
SPL,2022,Chinese Taipei,LL,0
SPL,2022,Chinese Taipei,LL,0
SPL,2022,Chinese Taipei,LL,0
SPL,2022,Chinese Taipei,LL,0
SPL,2022,Chinese Taipei,LL,0
SPL,2022,Chinese Taipei,LL,0
SPL,2022,Chinese Taipei,LL,0
SPL,2022,Chinese Taipei,LL,0
SPL,2022,Chinese Taipei,LL,0
SPZ,2022,Chinese Taipei,LL,0
SPZ,2022,Chinese Taipei,LL,0
SPZ,2022,Chinese Taipei,LL,0
SPZ,2022,Chinese Taipei,LL,0
SPZ,2022,Chinese Taipei,LL,0
SPZ,2022,Chinese Taipei,LL,0
SPZ,2022,Chinese Taipei,LL,0
SPZ,2022,Chinese Taipei,LL,0
SPZ,2022,Chinese Taipei,LL,0
SPZ,2022,Chinese Taipei,LL,0
SPZ,2022,Chinese Taipei,LL,0
SPZ,2022,Chinese Taipei,LL,0
SPZ,2022,Chinese Taipei,LL,0
SPZ,2022,Chinese Taipei,LL,0
SPZ,2022,Chinese Taipei,LL,0
SPZ,2022,Chinese Taipei,LL,0
BFT,2022,Chinese Taipei,LL,0
BFT,2022,Chinese Taipei,LL,0
BFT,2022,Chinese Taipei,LL,0
BFT,2022,Chinese Taipei,LL,0
BFT,2022,Chinese Taipei,LL,0
BFT,2022,Chinese Taipei,LL,0
BFT,2022,Chinese Taipei,LL,0
BFT,2022,Chinese Taipei,LL,0
BFT,2022,Chinese Taipei,LL,0
BFT,2022,Chinese Taipei,LL,0
BFT,2022,Chinese Taipei,LL,0
BFT,2022,Chinese Taipei,LL,0
BFT,2022,Chinese Taipei,LL,0
BFT,2022,Chinese Taipei,LL,0
BFT,2022,Chinese Taipei,LL,0
BFT,2022,Chinese Taipei,LL,0
BFT,2022,Chinese Taipei,LL,0
BFT,2022,Chinese Taipei,LL,0
BFT,2022,Chinese Taipei,LL,0
LMA,2022,Chinese Taipei,LL,0
LMA,2022,Chinese Taipei,LL,0
LMA,2022,Chinese Taipei,LL,0
LMA,2022,Chinese Taipei,LL,0
LMA,2022,Chinese Taipei,LL,0
LMA,2022,Chinese Taipei,LL,0
LMA,2022,Chinese Taipei,LL,0
LMA,2022,Chinese Taipei,LL,0
LMA,2022,Chinese Taipei,LL,0
LMA,2022,Chinese Taipei,LL,0
LMA,2022,Chinese Taipei,LL,0
LMA,2022,Chinese Taipei,LL,0
LMA,2022,Chinese Taipei,LL,0
LMA,2022,Chinese Taipei,LL,0
LMA,2022,Chinese Taipei,LL,0
LMA,2022,Chinese Taipei,LL,0
ALB,2022,Curaçao,PS,0
BLF,2022,Curaçao,PS,0
KAW,2022,Curaçao,PS,0
LTA,2022,Curaçao,PS,0
SKH,2022,Curaçao,PS,0
BLF,2022,Curaçao,PS,0
FRI,2022,Curaçao,PS,0
KAW,2022,Curaçao,PS,0
LTA,2022,Curaçao,PS,0
SKH,2022,Curaçao,PS,0
BLF,2022,Curaçao,PS,0
KAW,2022,Curaçao,PS,0
SKH,2022,Curaçao,PS,0
ALB,2022,EU-Cyprus,LLALB,447.3661
ALB,2022,EU-Cyprus,LLALB,36.867
ALB,2022,EU-Cyprus,LLBFT,0.04332
ALB,2022,EU-Cyprus,LLSWO,0.08
ALB,2022,EU-Cyprus,UNCL,0.999
BFT,2022,EU-Cyprus,LLBFT,74.94299
BFT,2022,EU-Cyprus,LLBFT,0.482
BFT,2022,EU-Cyprus,LLSWO,2.991873
BFT,2022,EU-Cyprus,LLALB,0.10735
BFT,2022,EU-Cyprus,PSFB,90
SWO,2022,EU-Cyprus,LLALB,6.15013
SWO,2022,EU-Cyprus,LLALB,0.02
SWO,2022,EU-Cyprus,LLBFT,1.5276
SWO,2022,EU-Cyprus,LLSWO,28.542312
BSH,2022,EU-Cyprus,LLALB,0.024
BSH,2022,EU-Cyprus,LLBFT,0.01254
BSH,2022,EU-Cyprus,LLSWO,0.18924
SKJ,2022,EU-Cyprus,LLALB,3.22962
BFT,2022,EU-Croatia,PSFB,0
